Date,Orkla,Telenor,DNO,Schibsted,BW,Equinor,Aker BP,SalMar,BWO,AkerASA,LerøySeafood,DNB,TGS,Subsea7,Yara,Nel,Scatec,PFBakkafrost,Storebrand,Mowi,Gjensidige,Entra
20.12.2018,"69,96","169,05","12,70","283,40","26,51","185,70","219,40","453,40","32,15","455,00","68,04","139,65","203,60","79,58","333,30","4,60","69,60","443,80","60,24","189,80","134,20","115,60"
21.12.2018,"69,96","168,70","12,59","282,70","26,01","183,35","218,00","446,80","32,40","452,00","68,88","138,50","203,50","80,40","334,50","4,62","71,40","452,20","61,56","192,30","134,80","113,80"
27.12.2018,"67,10","164,60","12,23","278,00","24,76","180,05","212,40","430,00","29,70","443,00","65,88","136,40","199,00","80,20","326,60","4,41","70,10","422,80","60,26","182,80","133,70","111,40"
28.12.2018,"68,04","167,50","12,55","290,00","26,09","183,75","218,00","428,00","31,65","462,00","65,94","138,15","208,80","84,28","333,50","4,61","73,80","423,20","61,64","182,70","135,20","115,20"
02.01.2019,"67,00","169,35","12,99","292,50","25,69","184,55","222,80","430,00","32,25","462,00","65,72","138,85","211,50","83,98","331,20","4,94","73,20","432,40","60,44","184,90","135,40","117,80"
03.01.2019,"67,50","171,80","13,65","290,10","26,04","187,30","227,60","423,20","33,30","465,00","64,38","142,65","215,00","86,04","332,40","4,89","70,20","426,00","60,62","183,00","134,80","117,60"
04.01.2019,"68,58","174,25","14,34","300,70","28,00","191,75","245,00","433,40","36,10","495,50","65,40","147,65","226,00","89,72","355,70","5,25","75,50","435,60","61,26","184,50","135,20","118,20"
07.01.2019,"68,62","172,50","14,45","310,10","26,87","191,35","245,00","422,80","33,80","500,00","64,26","146,80","238,20","91,12","359,40","5,22","78,30","412,00","61,78","179,00","134,40","118,20"
08.01.2019,"68,54","170,25","14,40","314,70","27,22","193,10","251,00","420,40","37,35","514,00","63,60","146,75","249,80","93,78","365,00","5,17","78,90","414,20","64,20","176,90","135,10","119,00"
09.01.2019,"68,78","170,00","15,15","322,90","27,36","194,50","255,40","427,80","39,40","524,00","66,36","148,75","249,70","95,90","367,00","5,37","79,90","430,40","64,04","181,40","134,20","117,40"
10.01.2019,"69,48","167,85","15,12","317,40","26,13","191,75","254,40","435,60","38,85","550,00","67,22","148,10","249,80","94,94","366,10","5,25","79,60","440,00","63,72","184,60","135,20","116,40"
11.01.2019,"69,70","166,05","15,09","316,30","26,06","191,35","255,00","428,00","39,85","547,00","66,94","149,70","249,90","94,60","360,20","5,30","79,90","442,60","64,10","187,10","136,00","117,40"
14.01.2019,"69,00","165,85","15,22","314,40","25,76","189,00","256,80","428,00","39,70","542,00","67,54","149,75","250,30","93,84","360,30","5,25","80,00","441,60","64,28","188,40","134,00","116,40"
15.01.2019,"69,02","165,00","15,67","313,10","26,02","191,90","263,40","429,60","39,00","550,00","68,26","150,30","249,70","95,82","363,30","5,15","77,90","438,40","63,80","187,00","133,70","115,80"
16.01.2019,"69,18","165,60","15,82","316,10","25,50","189,70","263,20","430,60","39,85","551,00","67,10","152,70","249,00","94,44","357,40","5,19","78,00","439,40","65,92","183,25","135,20","117,40"
17.01.2019,"69,28","165,95","15,84","316,00","25,13","189,50","275,80","428,00","39,10","576,00","67,64","152,05","247,00","93,66","357,40","5,25","78,90","428,60","64,72","185,15","135,50","116,00"
18.01.2019,"70,74","166,00","16,13","317,90","27,23","193,55","286,20","443,00","40,75","602,00","69,80","155,40","252,30","95,68","358,00","5,32","78,30","433,20","65,28","190,00","137,60","116,80"
21.01.2019,"70,48","167,75","16,51","318,40","27,43","193,00","283,80","448,00","41,00","595,00","70,24","154,55","251,40","97,18","358,40","5,39","79,80","436,40","65,12","192,90","138,60","117,00"
22.01.2019,"70,92","168,25","16,22","313,20","27,23","190,50","276,20","445,60","39,65","586,00","69,82","152,80","246,00","95,14","351,50","5,33","77,10","430,20","65,00","190,85","142,40","118,00"
23.01.2019,"70,58","167,40","16,06","313,80","26,57","188,35","275,00","441,40","40,50","582,00","69,02","152,30","239,90","96,12","350,40","5,43","76,90","428,00","65,32","191,00","142,00","119,60"
24.01.2019,"70,78","169,00","16,11","309,70","25,52","188,35","276,40","442,00","39,90","590,00","68,94","151,80","244,00","94,48","349,50","5,68","75,80","423,60","65,04","188,40","143,00","120,20"
25.01.2019,"68,12","164,25","16,24","304,10","25,27","189,80","278,60","440,00","40,00","587,00","67,56","151,90","243,60","96,00","347,40","5,67","80,00","418,80","65,32","187,90","142,00","119,80"
28.01.2019,"68,70","164,40","15,76","306,80","24,75","186,40","266,80","432,80","39,40","576,00","66,26","150,00","238,90","93,54","349,30","5,90","83,70","412,80","64,96","186,55","143,10","119,60"
29.01.2019,"69,32","165,95","16,13","303,90","23,25","189,35","276,40","441,80","39,45","583,00","68,32","149,00","244,50","94,46","353,50","6,01","84,00","426,00","65,58","189,60","143,50","121,80"
30.01.2019,"69,38","159,05","16,03","298,90","25,33","190,10","275,40","444,60","39,60","584,00","69,14","150,85","242,90","93,28","354,30","5,93","81,40","434,60","64,98","190,05","144,90","122,80"
31.01.2019,"67,90","159,40","16,22","295,40","25,85","192,80","280,80","441,00","40,10","592,00","67,14","149,35","250,10","95,74","348,10","5,58","84,00","438,00","64,54","185,60","145,30","122,00"
01.02.2019,"68,96","158,40","16,10","301,30","25,20","193,40","276,80","430,00","40,05","586,00","67,00","150,90","247,30","94,38","344,60","5,60","83,90","435,20","65,22","186,10","148,50","121,40"
04.02.2019,"69,10","156,75","16,60","304,00","26,00","194,75","282,40","431,20","42,00","597,00","66,60","150,90","250,40","95,76","345,50","5,68","84,00","430,00","64,78","185,00","149,50","122,00"
05.02.2019,"69,54","160,60","16,95","308,20","25,34","199,55","290,20","439,20","44,00","611,00","68,00","153,55","258,20","97,28","352,80","5,73","85,00","440,00","65,68","187,30","150,10","123,00"
06.02.2019,"67,56","159,50","16,90","305,40","27,25","196,75","282,80","441,20","43,20","607,00","68,60","153,80","254,20","96,54","353,90","5,70","85,00","436,80","65,96","187,80","150,30","122,00"
07.02.2019,"67,32","160,55","16,94","304,00","27,16","195,10","283,20","447,60","42,00","606,00","70,10","156,00","251,20","94,60","347,00","5,31","84,20","456,00","65,60","191,45","150,40","124,00"
08.02.2019,"66,50","158,65","16,68","299,90","28,90","193,00","272,00","430,00","41,20","591,00","67,98","154,70","241,80","92,80","334,70","5,20","82,60","447,80","63,80","188,05","149,20","121,60"
11.02.2019,"66,70","160,00","17,56","300,60","27,40","193,85","269,40","440,20","42,00","599,00","68,50","155,60","244,60","93,88","332,20","5,37","84,40","450,00","63,36","190,80","149,20","122,20"
12.02.2019,"67,18","163,00","17,98","304,00","29,26","198,00","284,40","429,00","43,55","609,00","67,24","159,15","248,10","98,00","336,90","5,33","85,50","447,00","64,04","187,10","150,00","121,80"
13.02.2019,"67,22","163,80","18,08","323,40","28,79","198,15","286,60","435,80","44,45","614,00","67,46","160,50","252,20","99,42","343,20","5,44","86,00","451,80","65,24","198,50","151,60","121,00"
14.02.2019,"66,80","161,75","17,96","322,50","29,94","195,75","289,20","431,00","43,85","607,00","68,42","160,85","244,90","99,84","339,50","5,39","85,10","452,40","65,02","196,45","150,30","122,20"
15.02.2019,"67,68","162,70","18,28","327,00","32,19","200,30","292,40","443,20","46,60","627,00","69,58","162,80","255,60","101,15","340,20","5,36","84,80","454,40","65,82","197,80","152,10","120,80"
18.02.2019,"67,02","163,35","18,17","327,70","30,70","199,70","293,60","438,00","47,70","633,00","70,48","162,10","251,60","102,95","343,50","5,27","84,80","473,40","65,44","199,30","152,00","122,00"
19.02.2019,"67,66","165,00","18,21","326,50","29,67","197,60","292,80","438,00","43,75","626,00","69,64","162,40","245,60","100,80","346,40","4,98","84,00","433,60","66,12","199,90","151,80","122,00"
20.02.2019,"67,76","164,70","19,15","326,40","31,42","196,75","293,60","419,00","43,20","631,00","68,30","161,55","241,90","100,00","353,80","4,84","84,10","435,60","66,74","195,40","151,50","122,00"
21.02.2019,"69,12","166,60","19,05","339,10","30,84","196,25","297,00","423,20","41,95","636,00","68,16","157,90","251,20","99,84","365,00","5,11","84,50","430,80","66,96","198,70","152,00","121,20"
22.02.2019,"68,76","168,55","19,00","344,40","31,49","196,35","298,60","429,60","42,35","642,00","68,44","161,30","248,10","100,05","361,00","5,24","84,50","425,60","66,54","197,50","152,70","121,00"
25.02.2019,"69,26","167,65","18,23","342,70","33,14","194,85","295,00","431,80","41,30","634,00","68,98","162,25","245,00","99,46","362,50","5,44","85,50","456,80","67,30","201,60","153,90","121,00"
26.02.2019,"69,02","168,40","18,36","345,70","32,19","193,90","297,80","432,20","40,75","639,00","64,70","163,45","239,50","98,80","367,10","5,23","85,10","450,20","67,80","200,70","154,20","121,60"
27.02.2019,"68,22","168,55","18,57","336,10","30,80","194,00","294,20","422,20","40,55","632,00","65,74","163,00","238,60","98,50","365,20","5,30","84,90","443,60","67,86","199,85","153,30","122,20"
28.02.2019,"67,42","166,85","18,21","341,80","27,96","192,35","290,00","410,20","38,95","647,00","64,50","164,00","232,70","104,60","360,10","5,31","83,10","438,40","68,02","197,40","153,40","120,00"
01.03.2019,"68,00","166,00","18,04","349,70","26,55","191,60","291,40","415,40","39,00","652,00","66,78","163,95","231,10","103,95","358,30","5,49","83,10","444,60","68,00","200,60","155,30","119,60"
04.03.2019,"68,32","167,60","18,22","350,00","26,14","193,85","300,80","425,00","39,00","662,00","67,38","158,00","238,50","104,35","359,10","5,51","82,90","452,00","68,00","204,90","154,90","120,00"
05.03.2019,"68,08","168,75","18,35","347,70","26,80","193,25","300,20","434,60","37,75","659,00","68,00","157,50","237,30","103,60","357,90","5,45","83,90","463,40","67,88","205,60","155,20","120,20"
06.03.2019,"67,90","167,20","18,22","346,70","26,20","194,30","302,20","438,40","39,60","655,00","67,94","158,55","238,60","108,40","355,00","5,52","83,90","476,00","68,14","207,90","156,20","119,40"
07.03.2019,"68,00","169,30","18,13","342,30","26,89","194,00","301,80","429,40","38,50","648,00","66,34","157,55","234,20","106,95","349,20","5,41","82,60","475,00","67,04","205,50","155,30","117,80"
08.03.2019,"68,38","171,70","17,90","344,20","26,26","189,40","292,00","442,60","37,25","640,00","67,00","157,90","227,50","104,75","343,70","5,35","82,40","480,60","66,30","208,70","155,10","119,20"
11.03.2019,"67,56","171,95","18,27","340,80","26,21","188,70","295,80","435,20","39,95","638,00","67,18","158,75","231,60","105,70","340,00","5,51","81,60","478,80","66,58","208,00","154,80","120,60"
12.03.2019,"68,08","172,05","18,24","342,50","26,00","189,15","296,60","432,40","42,60","638,00","66,60","158,50","236,00","105,05","346,10","5,68","82,00","475,20","66,62","206,90","156,20","121,40"
13.03.2019,"67,66","171,95","18,81","348,60","26,05","192,55","299,20","436,80","44,30","640,00","66,62","159,15","239,80","107,75","355,70","5,81","83,60","472,80","67,26","207,00","156,20","122,60"
14.03.2019,"68,44","175,05","19,07","349,00","26,75","193,85","299,60","442,80","44,20","644,00","66,50","161,90","240,40","108,85","358,50","5,80","86,50","473,80","69,52","207,70","159,60","122,60"
15.03.2019,"68,48","179,40","18,71","348,50","27,37","192,45","298,80","416,00","45,50","642,00","63,00","163,40","241,60","109,80","360,20","5,79","86,50","450,40","70,36","200,00","160,40","122,60"
18.03.2019,"67,00","180,00","18,69","354,30","28,13","194,80","298,80","414,60","46,30","638,00","62,30","165,70","243,90","110,90","366,00","5,81","86,60","440,40","70,62","200,10","160,60","124,00"
19.03.2019,"67,30","180,10","18,82","360,00","28,92","195,05","303,80","413,20","45,95","652,00","63,62","167,00","244,00","110,95","361,90","5,89","87,60","443,40","71,94","202,00","161,00","123,60"
20.03.2019,"66,74","178,70","19,04","361,50","28,59","193,50","305,60","409,80","46,00","648,00","62,50","166,75","244,20","110,80","363,40","5,94","86,90","435,40","70,96","198,90","159,80","124,40"
21.03.2019,"67,22","178,90","19,43","353,90","29,30","195,20","310,20","410,60","46,15","645,00","63,18","166,20","242,30","110,35","368,10","6,15","86,40","439,40","70,32","201,70","159,40","124,00"
22.03.2019,"66,94","174,30","18,84","350,30","28,50","193,50","305,20","409,60","45,05","627,00","62,54","162,55","235,00","106,25","359,30","5,89","86,30","438,80","68,46","199,75","158,40","125,40"
25.03.2019,"66,50","173,45","18,52","344,40","27,83","191,65","297,80","410,00","43,60","623,00","62,30","162,00","229,00","104,55","353,40","5,71","82,50","431,00","67,44","198,80","159,50","126,00"
26.03.2019,"66,34","173,00","18,89","346,40","27,81","191,90","304,60","407,20","43,75","645,00","62,30","162,80","231,90","106,75","354,40","5,82","83,10","427,40","67,44","196,30","159,60","128,00"
27.03.2019,"65,16","173,45","18,77","342,50","28,43","190,35","302,20","402,80","44,70","640,00","61,84","164,25","230,70","106,35","350,60","5,69","84,60","427,00","67,56","197,80","159,20","128,60"
28.03.2019,"65,66","172,40","18,72","348,80","28,69","189,90","300,40","416,20","44,00","625,00","63,46","161,60","229,60","106,10","351,90","5,70","88,60","439,40","66,92","201,40","158,30","128,60"
29.03.2019,"66,20","172,70","19,15","338,60","30,10","188,85","307,00","413,80","44,80","658,00","62,56","158,80","235,30","106,70","352,80","5,82","88,70","426,80","67,14","192,50","149,00","130,20"
01.04.2019,"66,18","172,30","19,43","347,60","31,30","191,30","312,40","415,50","45,28","668,50","63,78","161,70","241,60","110,35","356,70","5,93","87,00","420,00","68,32","195,00","149,00","131,60"
02.04.2019,"66,72","172,00","19,63","349,00","30,44","192,55","311,00","414,50","47,66","668,00","64,36","163,65","240,50","112,00","364,80","6,09","89,00","425,40","69,90","192,95","149,10","131,20"
03.04.2019,"67,66","174,45","19,61","349,00","31,88","194,15","308,40","412,20","47,58","677,50","62,62","164,15","242,60","113,30","366,30","5,92","89,80","421,00","70,72","192,30","155,00","131,60"
04.04.2019,"66,60","172,75","19,60","344,70","34,58","190,15","304,00","421,60","46,70","672,00","63,78","164,00","240,10","111,75","363,00","6,01","90,05","431,40","70,48","194,70","155,40","132,40"
05.04.2019,"66,80","172,30","19,60","345,20","35,38","192,40","307,60","413,00","48,08","684,00","62,90","164,25","246,70","115,55","370,70","5,89","91,60","430,80","70,40","191,70","155,50","131,80"
08.04.2019,"66,98","172,85","19,85","335,20","38,06","197,30","316,80","412,30","49,86","680,50","62,42","165,20","243,00","117,75","367,90","5,80","91,50","427,60","70,70","191,40","156,25","130,20"
09.04.2019,"66,28","171,55","19,19","338,00","37,80","195,45","313,30","412,00","49,04","674,00","62,38","163,00","241,40","114,05","360,00","5,69","91,20","427,20","71,40","188,60","155,15","129,00"
10.04.2019,"66,06","173,50","19,48","244,80","38,10","196,80","314,00","408,40","50,00","676,00","62,32","162,85","241,50","114,50","360,00","5,80","92,85","428,00","71,02","189,00","157,50","131,40"
11.04.2019,"66,12","172,00","19,41","249,20","38,80","196,50","308,70","409,30","51,55","668,50","62,46","164,00","238,30","112,35","363,20","5,78","91,50","430,00","68,70","188,10","157,90","130,20"
12.04.2019,"65,46","171,55","19,40","250,00","38,46","197,00","306,80","403,20","50,85","666,50","62,20","165,80","233,80","111,40","362,30","5,93","91,55","431,00","71,34","186,60","158,75","130,00"
15.04.2019,"66,62","173,25","19,64","247,20","38,62","196,70","306,30","410,50","50,40","669,50","63,96","166,00","231,10","110,20","363,00","6,15","94,40","442,00","71,08","191,40","158,75","130,00"
16.04.2019,"67,20","172,45","19,74","243,90","37,90","194,50","305,00","404,90","50,00","681,00","63,70","167,30","229,00","109,85","368,00","6,18","92,90","443,00","71,64","191,50","159,80","130,80"
17.04.2019,"66,36","169,35","19,74","241,40","39,04","198,40","308,00","398,50","50,10","673,00","62,80","168,70","229,80","110,05","372,30","6,10","92,60","440,40","73,10","187,70","159,50","128,00"
23.04.2019,"66,40","169,65","20,47","238,60","41,30","202,00","317,90","391,50","51,95","679,50","62,78","167,30","239,30","113,25","372,80","6,08","92,55","439,40","71,20","188,50","158,55","128,80"
24.04.2019,"69,24","169,45","20,23","234,80","41,36","198,70","310,30","398,20","50,75","667,00","63,96","167,50","235,60","112,65","372,60","6,05","91,70","446,00","71,96","191,90","158,35","128,40"
